datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2011-04-18 06:00:00,2,0,1,1,0.4,0.4091,0.82,0.0,3,51,54
2011-04-18 07:00:00,2,0,1,1,0.46,0.4545,0.63,0.0,12,156,168
2011-04-18 08:00:00,2,0,1,1,0.46,0.4545,0.63,0.0,20,277,297
2011-04-18 09:00:00,2,0,1,2,0.5,0.4848,0.55,0.1045,37,132,169
2011-04-18 10:00:00,2,0,1,2,0.52,0.5,0.55,0.1045,41,68,109
2011-04-18 11:00:00,2,0,1,2,0.54,0.5152,0.52,0.0896,36,87,123
2011-04-18 12:00:00,2,0,1,2,0.56,0.5303,0.49,0.0896,60,124,184
2011-04-18 13:00:00,2,0,1,2,0.56,0.5303,0.49,0.1642,41,128,169
2011-04-18 14:00:00,2,0,1,2,0.58,0.5455,0.49,0.194,49,95,144
2011-04-18 15:00:00,2,0,1,2,0.6,0.6212,0.43,0.194,64,112,176
2011-04-18 16:00:00,2,0,1,1,0.6,0.6212,0.46,0.2836,40,165,205
2011-04-18 17:00:00,2,0,1,1,0.58,0.5455,0.49,0.2836,66,362,428
2011-04-18 18:00:00,2,0,1,1,0.64,0.6212,0.31,0.3582,41,321,362
2011-04-18 19:00:00,2,0,1,1,0.56,0.5303,0.46,0.2537,42,244,286
2011-04-18 20:00:00,2,0,1,1,0.6,0.6212,0.33,0.2985,29,136,165
2011-04-18 21:00:00,2,0,1,1,0.56,0.5303,0.37,0.2836,20,131,151
2011-04-18 22:00:00,2,0,1,1,0.52,0.5,0.55,0.2836,9,81,90
2011-04-18 23:00:00,2,0,1,1,0.5,0.4848,0.59,0.2537,11,35,46
2011-04-19 00:00:00,2,0,1,1,0.5,0.4848,0.55,0.2239,2,23,25
2011-04-19 01:00:00,2,0,1,1,0.46,0.4545,0.63,0.2239,5,2,7
2011-04-19 02:00:00,2,0,1,1,0.46,0.4545,0.67,0.2836,8,5,13
2011-04-19 03:00:00,2,0,1,1,0.48,0.4697,0.63,0.2239,0,3,3
2011-04-19 04:00:00,2,0,1,1,0.46,0.4545,0.67,0.0896,1,4,5
2011-04-19 05:00:00,2,0,1,2,0.46,0.4545,0.72,0.194,1,17,18
2011-04-19 06:00:00,2,0,1,2,0.48,0.4697,0.67,0.0,2,63,65
2011-04-19 07:00:00,2,0,1,2,0.52,0.5,0.55,0.0,22,166,188
2011-04-19 08:00:00,2,0,1,2,0.5,0.4848,0.68,0.1343,20,331,351
2011-04-19 09:00:00,2,0,1,3,0.52,0.5,0.63,0.0896,23,139,162
2011-04-19 10:00:00,2,0,1,2,0.5,0.4848,0.72,0.2239,15,60,75
2011-04-19 11:00:00,2,0,1,2,0.54,0.5152,0.68,0.1642,19,53,72
2011-04-19 12:00:00,2,0,1,2,0.54,0.5152,0.64,0.0896,19,84,103
2011-04-19 13:00:00,2,0,1,2,0.54,0.5152,0.68,0.2239,26,103,129
2011-04-19 14:00:00,2,0,1,2,0.54,0.5152,0.64,0.194,19,88,107
2011-04-19 15:00:00,2,0,1,2,0.54,0.5152,0.65,0.1642,44,83,127
2011-04-19 16:00:00,2,0,1,1,0.56,0.5303,0.52,0.2985,30,162,192
2011-04-19 17:00:00,2,0,1,1,0.56,0.5303,0.6,0.1045,39,372,411
2011-04-19 18:00:00,2,0,1,2,0.54,0.5152,0.64,0.1343,44,377,421
2011-04-19 19:00:00,2,0,1,2,0.5,0.4848,0.72,0.194,28,248,276
2011-04-19 20:00:00,2,0,1,2,0.5,0.4848,0.72,0.2239,20,148,168
2011-04-19 21:00:00,2,0,1,2,0.5,0.4848,0.72,0.1343,8,114,122
2011-04-19 22:00:00,2,0,1,1,0.48,0.4697,0.77,0.0896,3,109,112
2011-04-19 23:00:00,2,0,1,1,0.46,0.4545,0.88,0.0896,11,41,52
2011-05-01 00:00:00,2,0,0,1,0.42,0.4242,0.67,0.0896,19,77,96
2011-05-01 01:00:00,2,0,0,1,0.42,0.4242,0.69,0.1045,9,50,59
2011-05-01 02:00:00,2,0,0,1,0.42,0.4242,0.77,0.1045,7,43,50
2011-05-01 03:00:00,2,0,0,1,0.4,0.4091,0.82,0.1045,8,15,23
2011-05-01 04:00:00,2,0,0,1,0.4,0.4091,0.76,0.1045,6,11,17
2011-05-01 05:00:00,2,0,0,1,0.4,0.4091,0.82,0.0896,0,10,10
2011-05-01 06:00:00,2,0,0,2,0.4,0.4091,0.82,0.0896,4,9,13
2011-05-01 07:00:00,2,0,0,2,0.42,0.4242,0.77,0.0896,7,26,33
2011-05-01 08:00:00,2,0,0,2,0.44,0.4394,0.77,0.1343,16,43,59
2011-05-01 09:00:00,2,0,0,2,0.46,0.4545,0.72,0.1343,45,96,141
2011-05-01 10:00:00,2,0,0,2,0.48,0.4697,0.63,0.194,109,155,264
2011-05-01 11:00:00,2,0,0,1,0.46,0.4545,0.82,0.1045,109,141,250
2011-05-01 12:00:00,2,0,0,2,0.48,0.4697,0.77,0.1045,109,172,281
2011-05-01 13:00:00,2,0,0,2,0.5,0.4848,0.63,0.1642,123,209,332
2011-05-01 14:00:00,2,0,0,2,0.5,0.4848,0.68,0.1045,85,153,238
2011-05-01 15:00:00,2,0,0,2,0.5,0.4848,0.72,0.0,113,153,266
2011-05-01 16:00:00,2,0,0,2,0.5,0.4848,0.72,0.194,75,139,214
2011-05-01 17:00:00,2,0,0,2,0.48,0.4697,0.82,0.2537,60,136,196
2011-05-01 18:00:00,2,0,0,2,0.46,0.4545,0.82,0.0896,33,126,159
2011-05-01 19:00:00,2,0,0,2,0.46,0.4545,0.84,0.1045,47,131,178
2011-05-01 20:00:00,2,0,0,2,0.46,0.4545,0.82,0.0,35,86,121
2011-05-01 21:00:00,2,0,0,2,0.46,0.4545,0.82,0.0,23,82,105
2011-05-01 22:00:00,2,0,0,2,0.46,0.4545,0.82,0.0,32,68,100
2011-05-01 23:00:00,2,0,0,1,0.46,0.4545,0.77,0.194,64,82,146
2011-05-02 00:00:00,2,0,1,1,0.46,0.4545,0.72,0.1343,68,109,177
2011-05-02 01:00:00,2,0,1,1,0.46,0.4545,0.72,0.1343,41,73,114
2011-05-02 02:00:00,2,0,1,2,0.44,0.4394,0.77,0.2239,16,19,35
2011-05-02 03:00:00,2,0,1,1,0.44,0.4394,0.77,0.1343,9,7,16
2011-05-02 04:00:00,2,0,1,1,0.44,0.4394,0.77,0.1642,9,8,17
2011-05-02 05:00:00,2,0,1,2,0.44,0.4394,0.77,0.1343,4,16,20
2011-05-02 06:00:00,2,0,1,1,0.44,0.4394,0.88,0.1045,3,59,62
2011-05-02 07:00:00,2,0,1,2,0.46,0.4545,0.82,0.3284,16,193,209
2011-05-02 08:00:00,2,0,1,2,0.48,0.4697,0.77,0.2239,21,350,371
2011-05-02 09:00:00,2,0,1,2,0.5,0.4848,0.77,0.2836,41,131,172
2011-05-02 10:00:00,2,0,1,2,0.54,0.5152,0.77,0.2239,31,77,108
2011-05-02 11:00:00,2,0,1,1,0.58,0.5455,0.73,0.2985,34,96,130
2011-05-02 12:00:00,2,0,1,1,0.62,0.6061,0.69,0.2239,40,147,187
2011-05-02 13:00:00,2,0,1,2,0.62,0.6061,0.69,0.194,51,119,170
2011-05-02 14:00:00,2,0,1,1,0.64,0.6061,0.69,0.2239,48,133,181
2011-05-02 15:00:00,2,0,1,1,0.66,0.6212,0.61,0.194,45,110,155
2011-05-02 16:00:00,2,0,1,1,0.66,0.6212,0.61,0.2239,49,220,269
2011-05-02 17:00:00,2,0,1,1,0.66,0.6212,0.65,0.194,65,472,537
2011-05-02 18:00:00,2,0,1,2,0.64,0.6061,0.65,0.194,68,450,518
2011-05-02 19:00:00,2,0,1,2,0.62,0.6061,0.69,0.1343,46,268,314
2011-05-02 20:00:00,2,0,1,2,0.62,0.6061,0.69,0.1343,44,174,218
2011-05-02 21:00:00,2,0,1,2,0.6,0.5909,0.73,0.1045,54,178,232
2011-05-02 22:00:00,2,0,1,2,0.6,0.5909,0.73,0.0,28,97,125
2011-05-02 23:00:00,2,0,1,2,0.56,0.5303,0.83,0.194,16,48,64
2011-05-03 00:00:00,2,0,1,2,0.56,0.5303,0.83,0.2239,0,16,16
2011-05-03 01:00:00,2,0,1,2,0.56,0.5303,0.78,0.2537,0,14,14
2011-05-03 02:00:00,2,0,1,2,0.56,0.5303,0.78,0.2537,0,5,5
2011-05-03 03:00:00,2,0,1,1,0.54,0.5152,0.83,0.2836,0,2,2
2011-05-03 04:00:00,2,0,1,1,0.52,0.5,0.88,0.2239,3,1,4
2011-05-03 05:00:00,2,0,1,1,0.52,0.5,0.88,0.1343,0,14,14
2011-05-03 06:00:00,2,0,1,2,0.52,0.5,0.94,0.1642,7,102,109
2011-05-03 07:00:00,2,0,1,2,0.54,0.5152,0.88,0.2239,17,248,265
2011-05-03 08:00:00,2,0,1,2,0.56,0.5303,0.83,0.2836,24,435,459
2011-05-03 09:00:00,2,0,1,2,0.6,0.5758,0.78,0.3582,29,157,186
2011-05-03 10:00:00,2,0,1,2,0.64,0.6061,0.69,0.3582,36,91,127
2011-05-03 11:00:00,2,0,1,2,0.66,0.6212,0.65,0.3284,20,120,140
2011-05-03 12:00:00,2,0,1,2,0.68,0.6364,0.61,0.4925,48,169,217
2011-05-03 13:00:00,2,0,1,2,0.7,0.6515,0.58,0.6119,50,144,194
2011-05-03 14:00:00,2,0,1,2,0.7,0.6515,0.58,0.5224,36,122,158
2011-05-03 15:00:00,2,0,1,2,0.7,0.6515,0.58,0.4478,37,117,154
2011-05-03 16:00:00,2,0,1,1,0.72,0.6667,0.54,0.4627,46,225,271
2011-05-03 17:00:00,2,0,1,1,0.7,0.6515,0.54,0.4627,53,464,517
2011-05-03 18:00:00,2,0,1,1,0.7,0.6515,0.48,0.4179,59,485,544
2011-05-03 19:00:00,2,0,1,1,0.68,0.6364,0.57,0.3582,42,323,365
2011-05-03 20:00:00,2,0,1,1,0.66,0.6212,0.61,0.194,28,262,290
2011-05-03 21:00:00,2,0,1,2,0.64,0.6212,0.61,0.4478,42,183,225
2011-05-03 22:00:00,2,0,1,2,0.58,0.5455,0.6,0.3881,14,99,113
2011-05-03 23:00:00,2,0,1,2,0.56,0.5303,0.68,0.3284,12,50,62
2011-05-04 00:00:00,2,0,1,3,0.52,0.5,0.77,0.1642,5,22,27
2011-05-04 01:00:00,2,0,1,3,0.5,0.4848,0.82,0.2836,1,6,7
2011-05-04 02:00:00,2,0,1,3,0.5,0.4848,0.82,0.2836,0,4,4
2011-05-04 03:00:00,2,0,1,3,0.42,0.4242,0.88,0.5224,0,1,1
2011-05-04 04:00:00,2,0,1,3,0.38,0.3939,0.94,0.3284,1,2,3
2011-05-04 05:00:00,2,0,1,3,0.36,0.3333,0.87,0.3284,1,8,9
2011-05-04 06:00:00,2,0,1,3,0.34,0.303,0.93,0.3881,0,21,21
2011-05-04 07:00:00,2,0,1,3,0.34,0.303,0.93,0.3582,6,46,52
2011-05-04 08:00:00,2,0,1,3,0.34,0.303,0.93,0.3881,5,74,79
2011-05-04 09:00:00,2,0,1,3,0.34,0.303,0.93,0.3582,5,35,40
2011-05-04 10:00:00,2,0,1,2,0.34,0.3182,0.93,0.2836,5,26,31
2011-05-04 11:00:00,2,0,1,1,0.4,0.4091,0.82,0.3284,3,69,72
2011-05-04 12:00:00,2,0,1,2,0.44,0.4394,0.62,0.3582,19,105,124
2011-05-04 13:00:00,2,0,1,2,0.46,0.4545,0.59,0.4478,15,128,143
2011-05-04 14:00:00,2,0,1,1,0.5,0.4848,0.51,0.3881,13,94,107
2011-05-04 15:00:00,2,0,1,1,0.48,0.4697,0.51,0.4179,22,107,129
2011-05-04 16:00:00,2,0,1,1,0.5,0.4848,0.45,0.4627,22,173,195
2011-05-04 17:00:00,2,0,1,1,0.4,0.4091,0.71,0.2537,22,388,410
2011-05-04 18:00:00,2,0,1,1,0.42,0.4242,0.67,0.2537,29,367,396
2011-05-04 19:00:00,2,0,1,1,0.42,0.4242,0.58,0.3582,30,266,296
2011-05-04 20:00:00,2,0,1,1,0.4,0.4091,0.62,0.3284,17,174,191
2011-05-04 21:00:00,2,0,1,1,0.4,0.4091,0.62,0.1642,17,133,150
2011-05-04 22:00:00,2,0,1,1,0.38,0.3939,0.62,0.2239,9,80,89
2011-05-04 23:00:00,2,0,1,1,0.36,0.3485,0.62,0.2239,8,49,57
2011-05-05 00:00:00,2,0,1,1,0.36,0.3485,0.66,0.194,4,23,27
2011-05-05 01:00:00,2,0,1,1,0.34,0.3333,0.71,0.194,4,6,10
2011-05-05 02:00:00,2,0,1,1,0.34,0.3182,0.66,0.2239,1,4,5
2011-05-05 03:00:00,2,0,1,1,0.34,0.3182,0.66,0.2537,0,4,4
2011-05-05 04:00:00,2,0,1,1,0.34,0.3182,0.66,0.2537,4,3,7
2011-05-05 05:00:00,2,0,1,1,0.34,0.3182,0.66,0.2537,1,29,30
2011-05-05 06:00:00,2,0,1,1,0.34,0.3182,0.66,0.2537,3,86,89
2011-05-05 07:00:00,2,0,1,1,0.38,0.3939,0.58,0.2537,16,255,271
2011-05-05 08:00:00,2,0,1,1,0.42,0.4242,0.5,0.2537,25,415,440
2011-05-05 09:00:00,2,0,1,1,0.46,0.4545,0.44,0.2836,20,164,184
2011-05-05 10:00:00,2,0,1,1,0.5,0.4848,0.39,0.2836,30,98,128
2011-05-05 11:00:00,2,0,1,1,0.52,0.5,0.36,0.4478,43,105,148
2011-05-05 12:00:00,2,0,1,1,0.52,0.5,0.34,0.3582,27,169,196
2011-05-05 13:00:00,2,0,1,1,0.54,0.5152,0.3,0.5821,50,142,192
2011-05-05 14:00:00,2,0,1,1,0.54,0.5152,0.28,0.4478,19,135,154
2011-05-05 15:00:00,2,0,1,1,0.56,0.5303,0.26,0.4925,27,120,147
2011-05-05 16:00:00,2,0,1,1,0.58,0.5455,0.24,0.4179,36,233,269
2011-05-05 17:00:00,2,0,1,1,0.56,0.5303,0.26,0.3881,66,467,533
2011-05-05 18:00:00,2,0,1,1,0.56,0.5303,0.26,0.2836,64,456,520
2011-05-05 19:00:00,2,0,1,1,0.54,0.5152,0.28,0.2239,56,305,361
2011-05-05 20:00:00,2,0,1,1,0.5,0.4848,0.34,0.1642,33,225,258
2011-05-05 21:00:00,2,0,1,1,0.5,0.4848,0.36,0.194,39,141,180
2011-05-05 22:00:00,2,0,1,1,0.48,0.4697,0.39,0.194,30,135,165
2011-05-05 23:00:00,2,0,1,1,0.46,0.4545,0.41,0.194,16,99,115
2011-05-06 00:00:00,2,0,1,1,0.44,0.4394,0.44,0.1642,13,43,56
2011-05-06 01:00:00,2,0,1,1,0.4,0.4091,0.62,0.1642,8,24,32
2011-05-06 02:00:00,2,0,1,1,0.38,0.3939,0.62,0.1045,1,15,16
2011-05-06 03:00:00,2,0,1,1,0.36,0.3636,0.71,0.1045,3,6,9
2011-05-06 04:00:00,2,0,1,1,0.36,0.3636,0.71,0.1045,0,1,1
2011-05-06 05:00:00,2,0,1,1,0.34,0.3485,0.81,0.1045,0,16,16
2011-05-06 06:00:00,2,0,1,1,0.36,0.3636,0.81,0.0896,8,74,82
2011-05-06 07:00:00,2,0,1,1,0.4,0.4091,0.82,0.0,20,202,222
2011-05-06 08:00:00,2,0,1,1,0.42,0.4242,0.77,0.2537,35,415,450
2011-05-06 09:00:00,2,0,1,1,0.46,0.4545,0.67,0.2836,27,161,188
2011-05-06 10:00:00,2,0,1,2,0.54,0.5152,0.49,0.3284,30,97,127
2011-05-06 11:00:00,2,0,1,2,0.54,0.5152,0.49,0.3284,42,123,165
2011-05-06 12:00:00,2,0,1,1,0.56,0.5303,0.49,0.3582,48,198,246
2011-05-06 13:00:00,2,0,1,1,0.58,0.5455,0.4,0.3284,71,182,253
2011-05-06 14:00:00,2,0,1,1,0.6,0.6212,0.4,0.4478,86,127,213
2011-05-06 15:00:00,2,0,1,1,0.6,0.6212,0.38,0.3881,89,171,260
2011-05-06 16:00:00,2,0,1,1,0.6,0.6212,0.4,0.2537,82,262,344
2011-05-06 17:00:00,2,0,1,1,0.58,0.5455,0.4,0.3582,83,470,553
2011-05-06 18:00:00,2,0,1,3,0.54,0.5152,0.52,0.3582,85,385,470
2011-05-06 19:00:00,2,0,1,3,0.54,0.5152,0.52,0.3582,39,253,292
2011-05-06 20:00:00,2,0,1,1,0.52,0.5,0.48,0.1045,29,161,190
2011-05-06 21:00:00,2,0,1,1,0.48,0.4697,0.67,0.1343,22,130,152
2011-05-06 22:00:00,2,0,1,1,0.46,0.4545,0.72,0.2239,46,105,151
2011-05-06 23:00:00,2,0,1,1,0.44,0.4394,0.82,0.1343,27,93,120
2011-05-07 00:00:00,2,0,0,1,0.42,0.4242,0.82,0.1343,10,76,86
2011-05-07 01:00:00,2,0,0,1,0.42,0.4242,0.82,0.1045,8,50,58
2011-05-07 02:00:00,2,0,0,1,0.42,0.4242,0.82,0.0896,5,47,52
2011-05-07 03:00:00,2,0,0,1,0.42,0.4242,0.77,0.0896,9,9,18
2011-05-07 04:00:00,2,0,0,1,0.4,0.4091,0.82,0.1045,1,4,5
2011-05-07 05:00:00,2,0,0,1,0.46,0.4545,0.59,0.1343,4,3,7
2011-05-07 06:00:00,2,0,0,1,0.42,0.4242,0.77,0.0896,1,12,13
2011-05-07 07:00:00,2,0,0,1,0.48,0.4697,0.59,0.0,8,32,40
2011-05-07 08:00:00,2,0,0,1,0.52,0.5,0.52,0.194,19,96,115
2011-05-07 09:00:00,2,0,0,1,0.54,0.5152,0.49,0.2836,54,164,218
2011-05-07 10:00:00,2,0,0,1,0.56,0.5303,0.49,0.2985,90,208,298
2011-05-07 11:00:00,2,0,0,1,0.56,0.5303,0.43,0.0,132,215,347
2011-05-07 12:00:00,2,0,0,1,0.6,0.6212,0.4,0.194,129,244,373
2011-05-07 13:00:00,2,0,0,1,0.6,0.6212,0.35,0.2836,196,240,436
2011-05-07 14:00:00,2,0,0,3,0.6,0.6212,0.35,0.1642,143,235,378
2011-05-07 15:00:00,2,0,0,1,0.6,0.6212,0.38,0.2537,148,230,378
2011-05-07 16:00:00,2,0,0,1,0.6,0.6212,0.38,0.194,119,223,342
2011-05-07 17:00:00,2,0,0,1,0.58,0.5455,0.4,0.2239,138,216,354
2011-05-07 18:00:00,2,0,0,1,0.58,0.5455,0.37,0.1642,114,175,289
2011-05-07 19:00:00,2,0,0,1,0.56,0.5303,0.43,0.194,88,179,267
2011-05-07 20:00:00,2,0,0,1,0.56,0.5303,0.43,0.1343,82,137,219
2011-05-07 21:00:00,2,0,0,1,0.54,0.5152,0.49,0.2239,58,124,182
2011-05-07 22:00:00,2,0,0,1,0.54,0.5152,0.49,0.194,26,94,120
2011-05-07 23:00:00,2,0,0,1,0.5,0.4848,0.59,0.1045,30,89,119
2011-05-08 00:00:00,2,0,0,2,0.5,0.4848,0.59,0.1045,22,78,100
2011-05-08 01:00:00,2,0,0,2,0.52,0.5,0.55,0.0,8,56,64
2011-05-08 02:00:00,2,0,0,1,0.48,0.4697,0.63,0.0,17,42,59
2011-05-08 03:00:00,2,0,0,1,0.46,0.4545,0.72,0.0896,10,21,31
2011-05-08 04:00:00,2,0,0,1,0.42,0.4242,0.82,0.0,2,8,10
2011-05-08 05:00:00,2,0,0,2,0.44,0.4394,0.77,0.0,0,5,5
2011-05-08 06:00:00,2,0,0,2,0.44,0.4394,0.82,0.0,2,4,6
2011-05-08 07:00:00,2,0,0,2,0.46,0.4545,0.82,0.0,8,15,23
2011-05-08 08:00:00,2,0,0,1,0.52,0.5,0.63,0.1343,28,58,86
2011-05-08 09:00:00,2,0,0,1,0.56,0.5303,0.52,0.2239,48,112,160
2011-05-08 10:00:00,2,0,0,1,0.58,0.5455,0.49,0.1343,91,153,244
2011-05-08 11:00:00,2,0,0,1,0.58,0.5455,0.49,0.0896,142,198,340
2011-05-08 12:00:00,2,0,0,1,0.6,0.6212,0.46,0.0896,139,243,382
2011-05-08 13:00:00,2,0,0,1,0.6,0.6212,0.49,0.1343,166,224,390
2011-05-08 14:00:00,2,0,0,1,0.6,0.6212,0.49,0.0,126,240,366
2011-05-08 15:00:00,2,0,0,1,0.6,0.6212,0.49,0.0,128,230,358
2011-05-08 16:00:00,2,0,0,1,0.6,0.6212,0.46,0.1045,122,263,385
2011-05-08 17:00:00,2,0,0,3,0.58,0.5455,0.49,0.2836,106,245,351
2011-05-08 18:00:00,2,0,0,1,0.58,0.5455,0.49,0.0,63,205,268
2011-05-08 19:00:00,2,0,0,1,0.56,0.5303,0.64,0.0,61,178,239
2011-05-08 20:00:00,2,0,0,1,0.52,0.5,0.77,0.1343,42,132,174
2011-05-08 21:00:00,2,0,0,1,0.52,0.5,0.77,0.0896,32,95,127
2011-05-08 22:00:00,2,0,0,1,0.5,0.4848,0.88,0.0896,29,86,115
2011-05-08 23:00:00,2,0,0,1,0.46,0.4545,0.88,0.0896,9,41,50
2011-05-09 00:00:00,2,0,1,1,0.46,0.4545,0.82,0.0896,31,22,53
2011-05-09 01:00:00,2,0,1,1,0.44,0.4394,0.88,0.0,25,8,33
2011-05-09 02:00:00,2,0,1,1,0.44,0.4394,0.94,0.0,6,2,8
2011-05-09 03:00:00,2,0,1,1,0.46,0.4545,0.82,0.0896,0,7,7
2011-05-09 04:00:00,2,0,1,1,0.42,0.4242,0.82,0.1642,0,4,4
2011-05-09 05:00:00,2,0,1,1,0.42,0.4242,0.77,0.1642,0,23,23
2011-05-09 06:00:00,2,0,1,1,0.44,0.4394,0.72,0.2537,2,87,89
2011-05-09 07:00:00,2,0,1,1,0.48,0.4697,0.63,0.2537,16,221,237
2011-05-09 08:00:00,2,0,1,1,0.52,0.5,0.55,0.2239,23,351,374
2011-05-09 09:00:00,2,0,1,1,0.54,0.5152,0.56,0.1642,36,142,178
2011-05-09 10:00:00,2,0,1,1,0.56,0.5303,0.52,0.194,24,95,119
2011-05-09 11:00:00,2,0,1,1,0.6,0.6212,0.46,0.2239,26,99,125
2011-05-09 12:00:00,2,0,1,1,0.6,0.6212,0.43,0.194,35,160,195
2011-05-09 13:00:00,2,0,1,1,0.62,0.6212,0.38,0.2836,36,138,174
2011-05-09 14:00:00,2,0,1,1,0.62,0.6212,0.41,0.2239,44,118,162
2011-05-09 15:00:00,2,0,1,1,0.62,0.6212,0.41,0.2239,51,148,199
2011-05-09 16:00:00,2,0,1,1,0.64,0.6212,0.38,0.2239,49,255,304
2011-05-09 17:00:00,2,0,1,1,0.62,0.6212,0.38,0.2537,59,539,598
2011-05-09 18:00:00,2,0,1,1,0.62,0.6212,0.38,0.2985,66,458,524
2011-05-09 19:00:00,2,0,1,1,0.58,0.5455,0.43,0.194,45,339,384
2011-05-09 20:00:00,2,0,1,1,0.54,0.5152,0.49,0.194,25,214,239
2011-05-09 21:00:00,2,0,1,1,0.52,0.5,0.59,0.1343,28,128,156
2011-05-09 22:00:00,2,0,1,1,0.52,0.5,0.68,0.0896,21,95,116
2011-05-09 23:00:00,2,0,1,1,0.5,0.4848,0.68,0.0896,16,45,61
2011-05-10 00:00:00,2,0,1,1,0.48,0.4697,0.63,0.0,6,12,18
2011-05-10 01:00:00,2,0,1,1,0.46,0.4545,0.59,0.0896,3,12,15
2011-05-10 02:00:00,2,0,1,1,0.44,0.4394,0.58,0.1343,1,4,5
2011-05-10 03:00:00,2,0,1,1,0.44,0.4394,0.54,0.194,1,3,4
2011-05-10 04:00:00,2,0,1,1,0.42,0.4242,0.62,0.2537,0,2,2
2011-05-10 05:00:00,2,0,1,1,0.4,0.4091,0.66,0.2239,1,28,29
2011-05-10 06:00:00,2,0,1,1,0.42,0.4242,0.67,0.1343,9,103,112
2011-05-10 07:00:00,2,0,1,2,0.44,0.4394,0.62,0.1343,13,301,314
2011-05-10 08:00:00,2,0,1,2,0.5,0.4848,0.51,0.1045,28,397,425
2011-05-10 09:00:00,2,0,1,2,0.52,0.5,0.48,0.1045,29,176,205
2011-05-10 10:00:00,2,0,1,2,0.56,0.5303,0.37,0.0896,27,100,127
2011-05-10 11:00:00,2,0,1,2,0.56,0.5303,0.43,0.1343,17,108,125
2011-05-10 12:00:00,2,0,1,2,0.6,0.6212,0.38,0.0,47,170,217
2011-05-10 13:00:00,2,0,1,2,0.62,0.6212,0.38,0.2537,50,152,202
2011-05-10 14:00:00,2,0,1,2,0.62,0.6212,0.33,0.0,42,134,176
2011-05-10 15:00:00,2,0,1,2,0.64,0.6212,0.33,0.0896,28,152,180
2011-05-10 16:00:00,2,0,1,1,0.66,0.6212,0.31,0.1045,56,271,327
2011-05-10 17:00:00,2,0,1,1,0.64,0.6212,0.33,0.0,79,532,611
2011-05-10 18:00:00,2,0,1,1,0.64,0.6212,0.29,0.1343,70,480,550
2011-05-10 19:00:00,2,0,1,1,0.6,0.6212,0.43,0.2239,69,365,434
2011-05-10 20:00:00,2,0,1,1,0.54,0.5152,0.6,0.1343,50,241,291
2011-05-10 21:00:00,2,0,1,1,0.54,0.5152,0.52,0.0,30,173,203
2011-05-10 22:00:00,2,0,1,1,0.52,0.5,0.55,0.1045,29,121,150
2011-05-10 23:00:00,2,0,1,2,0.52,0.5,0.59,0.1343,9,72,81
2011-05-11 00:00:00,2,0,1,2,0.52,0.5,0.55,0.1343,8,30,38
2011-05-11 01:00:00,2,0,1,2,0.5,0.4848,0.59,0.1045,4,16,20
2011-05-11 02:00:00,2,0,1,1,0.52,0.5,0.59,0.0,6,4,10
2011-05-11 03:00:00,2,0,1,1,0.5,0.4848,0.63,0.2239,0,3,3
2011-05-11 04:00:00,2,0,1,2,0.48,0.4697,0.88,0.1343,0,2,2
2011-05-11 05:00:00,2,0,1,1,0.46,0.4545,0.88,0.1343,0,20,20
2011-05-11 06:00:00,2,0,1,1,0.46,0.4545,0.82,0.1343,6,93,99
2011-05-11 07:00:00,2,0,1,1,0.48,0.4697,0.72,0.194,25,293,318
2011-05-11 08:00:00,2,0,1,1,0.48,0.4697,0.77,0.2537,21,421,442
2011-05-11 09:00:00,2,0,1,1,0.52,0.5,0.72,0.1343,21,182,203
2011-05-11 10:00:00,2,0,1,1,0.54,0.5152,0.68,0.0896,30,124,154
2011-05-11 11:00:00,2,0,1,1,0.56,0.5303,0.64,0.0896,18,123,141
2011-05-11 12:00:00,2,0,1,1,0.6,0.6212,0.56,0.0,41,185,226
2011-05-11 13:00:00,2,0,1,1,0.62,0.6212,0.5,0.0,36,157,193
2011-05-11 14:00:00,2,0,1,1,0.62,0.6212,0.53,0.0896,36,141,177
2011-05-11 15:00:00,2,0,1,1,0.64,0.6212,0.41,0.0,48,131,179
2011-05-11 16:00:00,2,0,1,1,0.66,0.6212,0.39,0.0,49,240,289
2011-05-11 17:00:00,2,0,1,1,0.64,0.6212,0.47,0.1045,17,242,259
2011-05-11 18:00:00,2,0,1,1,0.62,0.6212,0.5,0.2985,40,234,274
2011-05-11 19:00:00,2,0,1,1,0.56,0.5303,0.52,0.1343,60,341,401
2011-05-11 20:00:00,2,0,1,1,0.54,0.5152,0.64,0.1343,28,245,273
2011-05-11 21:00:00,2,0,1,1,0.54,0.5152,0.6,0.0,32,202,234
2011-05-11 22:00:00,2,0,1,1,0.5,0.4848,0.72,0.2537,12,134,146
2011-05-11 23:00:00,2,0,1,1,0.46,0.4545,0.88,0.2537,12,69,81
2011-05-12 00:00:00,2,0,1,2,0.46,0.4545,0.88,0.2239,5,39,44
2011-05-12 01:00:00,2,0,1,1,0.46,0.4545,0.88,0.2239,1,16,17
2011-05-12 02:00:00,2,0,1,1,0.44,0.4394,0.94,0.194,1,14,15
2011-05-12 03:00:00,2,0,1,1,0.44,0.4394,0.88,0.1343,0,5,5
2011-05-12 04:00:00,2,0,1,1,0.42,0.4242,0.94,0.0,1,5,6
2011-05-12 05:00:00,2,0,1,1,0.42,0.4242,0.94,0.1343,2,27,29
